Address,S1 Waifu Tokens,S1 Llama Tokens,S1 Waifu Bonus Tokens,S1 Llama Bonus Tokens,S1 Node Rental Bonus Tokens,S1 Llama Points,S1 Waifu Points,S1 Total Base Tokens,S1 Total Bonus Tokens
0xdffbeee5182a5978234e1d36f191b5e4f9068cc6,121.72629006300092,3109.9257970671356,89.36550491510278,62.57822277847309,0,24099.812189999997,4189.65,3231.6520871301364,151.94372769357585
0x9a07a309eea8b89c18df28a352de126ff5521866,55.45418932800106,683.7256617193034,89.36550491510278,62.57822277847309,0,622.5759819999998,1908.6562500000002,739.1798510473044,151.94372769357585
0x87f1147d3b5a14c2838faa041ebdea52eaafc662,416.77959446079797,1355.6492950066836,562.0191173391406,362.36409001616045,0,7124.475649136828,14344.975329724874,1772.4288894674814,924.383207355301
0x660bfca9bc4925ac8dbf1e0c2dcebc20febd4bd0,0,0,0,0,0,9654.225446081635,0,0,0
0x8867918f717c782de5c57f5647ccdd6d3417904b,604.7603398419844,0,562.0191173391406,0,0,0,20815.011748962406,604.7603398419844,562.0191173391406
0xa1c1903ed27adf97cf3ebc37871aef55cd4c1e4b,10010.581527657418,24494.938795508282,89.36550491510278,62.57822277847309,0,231032.86530499998,344550.32578124997,34505.5203231657,151.94372769357585
0x27e53b48eabb027038db50104adff2b5d9de6e2e,5040.299219110011,70298.49326906032,562.0191173391406,362.36409001616045,0,674253.0481228572,173480.10534466177,75338.79248817032,924.383207355301
0x5db7481290e1ef534230b506e6f8c049a18035e2,0,3250.1925800920126,0,62.57822277847309,0,25457.110109999994,0,3250.1925800920126,62.57822277847309
0x4a49a7fc0da393f17611d3bba736ace8775fe104,8.950099329038808,690.9081033654022,89.36550491510278,62.57822277847309,0,692.0772059999999,308.05000000000007,699.858202694441,151.94372769357585
0x1aceb562d426d308feaffa9874f79413b8bbda23,20566.631652343018,5445.744568885693,562.0191173391406,362.36409001616045,0,46702.46901377551,707874.9237953621,26012.37622122871,924.383207355301
0x9d9693b4b60222ad352dd07acd69dcea32206ba0,0.19756752292635577,0,562.0191173391406,0,0,0,6.800000000000001,0.19756752292635577,562.0191173391406
0x0e8e8a0887bbb6ae04e31d18980168bb36fee490,0,1905.63789363624,0,62.57822277847309,0,12446.465395,0,1905.63789363624,62.57822277847309
0xf6dab283f3c7fad1f552cc1cac8a3cfd7ce4015f,50.71674529709507,697.3546204051988,89.36550491510278,62.57822277847309,0,754.457222,1745.5999999999997,748.0713657022939,151.94372769357585
0x430ca30a04b9332da283d7ffe03a620773af84dd,890.9133122079077,1097.727426379467,89.36550491510278,62.57822277847309,0,4628.68293,30664,1988.6407385873747,151.94372769357585
